"subject" "activity" "mode" "parameter" "measure" "axis" "value" "component" "datasource"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.23070787672549 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.956433874705882 "Gravity" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.947713378627451 "Gravity" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.926675381176471 "Gravity" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.468066189411765 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.426833499411765 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.633722935098039 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.562461004705882 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.587966800588235 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.169960785215686 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.695774947647059 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.711148438235294 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.676876469411765 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.37994878627451 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.37994878627451 "Gravity" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.464610567058824 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.501775426447059 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.724671165490196 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.253504065686275 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" -0.0794059822941176 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" -0.197338870980392 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "X" -0.47892337254902 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.450116431176471 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.657139420784314 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.574254281745098 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" -0.587869474313725 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" -0.183508696647059 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.468707734509804 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.473011558823529 "Body" "Acc"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.523335975411765 "Body" "Gyro"
"27" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.751714312941177 "Body" "Gyro"
"28" "LAYING" "TIME" "" "mean" "X" 0.2759134825 "Body" "Acc"
"28" "LAYING" "TIME" "" "mean" "Y" -0.0167537858225 "Body" "Acc"
"28" "LAYING" "TIME" "" "mean" "Z" -0.1083448529625 "Body" "Acc"
"28" "LAYING" "TIME" "" "mean" "X" -0.490334541875 "Gravity" "Acc"
"28" "LAYING" "TIME" "" "mean" "Y" 0.1440732745 "Gravity" "Acc"
"28" "LAYING" "TIME" "" "mean" "Z" 0.0157570025 "Gravity" "Acc"
"28" "LAYING" "TIME" "Jerk" "mean" "X" 0.0780770644 "Body" "Acc"
"28" "LAYING" "TIME" "Jerk" "mean" "Y" 0.005939923320625 "Body" "Acc"
"28" "LAYING" "TIME" "Jerk" "mean" "Z" 0.006009719386425 "Body" "Acc"
"28" "LAYING" "TIME" "" "mean" "X" -0.017367705735 "Body" "Gyro"
"28" "LAYING" "TIME" "" "mean" "Y" -0.097448733725 "Body" "Gyro"
"28" "LAYING" "TIME" "" "mean" "Z" 0.09357912315 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "mean" "X" -0.1045116270375 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "mean" "Y" -0.03560100499625 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "mean" "Z" -0.05345019146375 "Body" "Gyro"
"28" "LAYING" "TIME" "Mag" "mean" NA -0.95811223025 "Body" "Acc"
"28" "LAYING" "TIME" "Mag" "mean" NA -0.95811223025 "Gravity" "Acc"
"28" "LAYING" "TIME" "JerkMag" "mean" NA -0.978455341875 "Body" "Acc"
"28" "LAYING" "TIME" "Mag" "mean" NA -0.93710692125 "Body" "Gyro"
"28" "LAYING" "TIME" "JerkMag" "mean" NA -0.978220270625 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "mean" "X" -0.9739308675 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "mean" "Y" -0.958436369 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "mean" "Z" -0.961115672375 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "mean" "X" -0.980013419 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "mean" "Y" -0.978094827375 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "mean" "Z" -0.970251565375 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "mean" "X" -0.946804234625 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "mean" "Y" -0.9658244555 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "mean" "Z" -0.961164844875 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.961035587625 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.9734362485 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.944218369375 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.971830582375 "Body" "Gyro"
"28" "LAYING" "TIME" "" "std" "X" -0.9688882955 "Body" "Acc"
"28" "LAYING" "TIME" "" "std" "Y" -0.945386780375 "Body" "Acc"
"28" "LAYING" "TIME" "" "std" "Z" -0.956450342875 "Body" "Acc"
"28" "LAYING" "TIME" "" "std" "X" -0.970599089375 "Gravity" "Acc"
"28" "LAYING" "TIME" "" "std" "Y" -0.9697590285 "Gravity" "Acc"
"28" "LAYING" "TIME" "" "std" "Z" -0.97912466575 "Gravity" "Acc"
"28" "LAYING" "TIME" "Jerk" "std" "X" -0.9801647165 "Body" "Acc"
"28" "LAYING" "TIME" "Jerk" "std" "Y" -0.97867953975 "Body" "Acc"
"28" "LAYING" "TIME" "Jerk" "std" "Z" -0.973071655875 "Body" "Acc"
"28" "LAYING" "TIME" "" "std" "X" -0.95516227975 "Body" "Gyro"
"28" "LAYING" "TIME" "" "std" "Y" -0.960057463625 "Body" "Gyro"
"28" "LAYING" "TIME" "" "std" "Z" -0.96237491175 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "std" "X" -0.9608029485 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "std" "Y" -0.98039978225 "Body" "Gyro"
"28" "LAYING" "TIME" "Jerk" "std" "Z" -0.981418916 "Body" "Gyro"
"28" "LAYING" "TIME" "Mag" "std" NA -0.9545740295 "Body" "Acc"
"28" "LAYING" "TIME" "Mag" "std" NA -0.9545740295 "Gravity" "Acc"
"28" "LAYING" "TIME" "JerkMag" "std" NA -0.973312647875 "Body" "Acc"
"28" "LAYING" "TIME" "Mag" "std" NA -0.928940913375 "Body" "Gyro"
"28" "LAYING" "TIME" "JerkMag" "std" NA -0.96977327725 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "std" "X" -0.967324863875 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "std" "Y" -0.94200397775 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "std" "Z" -0.956770904875 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "std" "X" -0.98220590125 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "std" "Y" -0.981117467 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Jerk" "std" "Z" -0.974530843125 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "" "std" "X" -0.958092114 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "std" "Y" -0.957552988125 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "" "std" "Z" -0.966312024 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "Mag" "std" NA -0.95756401875 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.972336128625 "Body" "Acc"
"28" "LAYING" "FREQUENCY" "Mag" "std" NA -0.931675004125 "Body" "Gyro"
"28" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.96931982125 "Body" "Gyro"
"28" "SITTING" "TIME" "" "mean" "X" 0.276977629444444 "Body" "Acc"
"28" "SITTING" "TIME" "" "mean" "Y" -0.0185404441258333 "Body" "Acc"
"28" "SITTING" "TIME" "" "mean" "Z" -0.111517939555556 "Body" "Acc"
"28" "SITTING" "TIME" "" "mean" "X" 0.907331309166667 "Gravity" "Acc"
"28" "SITTING" "TIME" "" "mean" "Y" -0.112596728361111 "Gravity" "Acc"
"28" "SITTING" "TIME" "" "mean" "Z" 0.135402566816667 "Gravity" "Acc"
"28" "SITTING" "TIME" "Jerk" "mean" "X" 0.0768671621527778 "Body" "Acc"
"28" "SITTING" "TIME" "Jerk" "mean" "Y" 0.0148338232684722 "Body" "Acc"
"28" "SITTING" "TIME" "Jerk" "mean" "Z" 0.000257854017638888 "Body" "Acc"
"28" "SITTING" "TIME" "" "mean" "X" -0.0339018030166667 "Body" "Gyro"
"28" "SITTING" "TIME" "" "mean" "Y" -0.0673943850555556 "Body" "Gyro"
"28" "SITTING" "TIME" "" "mean" "Z" 0.087025401375 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "mean" "X" -0.0953935055833333 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "mean" "Y" -0.0408007786402778 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "mean" "Z" -0.0579015362166667 "Body" "Gyro"
"28" "SITTING" "TIME" "Mag" "mean" NA -0.955789708611111 "Body" "Acc"
"28" "SITTING" "TIME" "Mag" "mean" NA -0.955789708611111 "Gravity" "Acc"
"28" "SITTING" "TIME" "JerkMag" "mean" NA -0.973274366805556 "Body" "Acc"
"28" "SITTING" "TIME" "Mag" "mean" NA -0.955175567083333 "Body" "Gyro"
"28" "SITTING" "TIME" "JerkMag" "mean" NA -0.981213159305556 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "mean" "X" -0.979820142638889 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "mean" "Y" -0.946351650416667 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "mean" "Z" -0.952226786666667 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "mean" "X" -0.976891804583333 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "mean" "Y" -0.963054247083333 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "mean" "Z" -0.972939551944444 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "mean" "X" -0.973724326388889 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "mean" "Y" -0.963117633611111 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "mean" "Z" -0.954180279027778 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.953928124027778 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.969178686666667 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.960297525 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.979465868888889 "Body" "Gyro"
"28" "SITTING" "TIME" "" "std" "X" -0.983272806805556 "Body" "Acc"
"28" "SITTING" "TIME" "" "std" "Y" -0.939905244861111 "Body" "Acc"
"28" "SITTING" "TIME" "" "std" "Z" -0.936667245694444 "Body" "Acc"
"28" "SITTING" "TIME" "" "std" "X" -0.989132499583333 "Gravity" "Acc"
"28" "SITTING" "TIME" "" "std" "Y" -0.971766352361111 "Gravity" "Acc"
"28" "SITTING" "TIME" "" "std" "Z" -0.956087679583333 "Gravity" "Acc"
"28" "SITTING" "TIME" "Jerk" "std" "X" -0.976286679444444 "Body" "Acc"
"28" "SITTING" "TIME" "Jerk" "std" "Y" -0.962219452777778 "Body" "Acc"
"28" "SITTING" "TIME" "Jerk" "std" "Z" -0.976327426666667 "Body" "Acc"
"28" "SITTING" "TIME" "" "std" "X" -0.979671983472222 "Body" "Gyro"
"28" "SITTING" "TIME" "" "std" "Y" -0.956316505972222 "Body" "Gyro"
"28" "SITTING" "TIME" "" "std" "Z" -0.9566328025 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "std" "X" -0.982155662638889 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "std" "Y" -0.980713868611111 "Body" "Gyro"
"28" "SITTING" "TIME" "Jerk" "std" "Z" -0.971001691388889 "Body" "Gyro"
"28" "SITTING" "TIME" "Mag" "std" NA -0.947782703333333 "Body" "Acc"
"28" "SITTING" "TIME" "Mag" "std" NA -0.947782703333333 "Gravity" "Acc"
"28" "SITTING" "TIME" "JerkMag" "std" NA -0.970301646111111 "Body" "Acc"
"28" "SITTING" "TIME" "Mag" "std" NA -0.951065984027778 "Body" "Gyro"
"28" "SITTING" "TIME" "JerkMag" "std" NA -0.978441918333333 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "std" "X" -0.984956708611111 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "std" "Y" -0.939885478333333 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "std" "Z" -0.9330454775 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "std" "X" -0.977786782222222 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "std" "Y" -0.96399042625 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Jerk" "std" "Z" -0.978327769444444 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "" "std" "X" -0.98161514125 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "std" "Y" -0.953207017222222 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "" "std" "Z" -0.961561036111111 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "Mag" "std" NA -0.952281424444444 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.970823336388889 "Body" "Acc"
"28" "SITTING" "FREQUENCY" "Mag" "std" NA -0.953534292638889 "Body" "Gyro"
"28" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.97839537 "Body" "Gyro"
"28" "STANDING" "TIME" "" "mean" "X" 0.277795069113924 "Body" "Acc"
"28" "STANDING" "TIME" "" "mean" "Y" -0.0172635124672152 "Body" "Acc"
"28" "STANDING" "TIME" "" "mean" "Z" -0.106579385202532 "Body" "Acc"
"28" "STANDING" "TIME" "" "mean" "X" 0.948514848481013 "Gravity" "Acc"
"28" "STANDING" "TIME" "" "mean" "Y" -0.247656166582278 "Gravity" "Acc"
"28" "STANDING" "TIME" "" "mean" "Z" -0.0385830501632911 "Gravity" "Acc"
"28" "STANDING" "TIME" "Jerk" "mean" "X" 0.0753131601898734 "Body" "Acc"
"28" "STANDING" "TIME" "Jerk" "mean" "Y" 0.00907363218518987 "Body" "Acc"
"28" "STANDING" "TIME" "Jerk" "mean" "Z" -0.00267810077607595 "Body" "Acc"
"28" "STANDING" "TIME" "" "mean" "X" -0.0253281543540506 "Body" "Gyro"
"28" "STANDING" "TIME" "" "mean" "Y" -0.0739001646962025 "Body" "Gyro"
"28" "STANDING" "TIME" "" "mean" "Z" 0.0865173111012658 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "mean" "X" -0.102248409070886 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "mean" "Y" -0.0431364662518987 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "mean" "Z" -0.0525896252375949 "Body" "Gyro"
"28" "STANDING" "TIME" "Mag" "mean" NA -0.92547165164557 "Body" "Acc"
"28" "STANDING" "TIME" "Mag" "mean" NA -0.92547165164557 "Gravity" "Acc"
"28" "STANDING" "TIME" "JerkMag" "mean" NA -0.959551987468354 "Body" "Acc"
"28" "STANDING" "TIME" "Mag" "mean" NA -0.894242469620253 "Body" "Gyro"
"28" "STANDING" "TIME" "JerkMag" "mean" NA -0.959681019113924 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "mean" "X" -0.97251980164557 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "mean" "Y" -0.893430392658228 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "mean" "Z" -0.934503028481013 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "mean" "X" -0.968513715189873 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "mean" "Y" -0.93516897835443 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "mean" "Z" -0.964751238734177 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "mean" "X" -0.880426103164557 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "mean" "Y" -0.948160785316456 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "mean" "Z" -0.926655192405063 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.929146479367089 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.952727765189873 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.909652436329114 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.958758576835443 "Body" "Gyro"
"28" "STANDING" "TIME" "" "std" "X" -0.977748638607595 "Body" "Acc"
"28" "STANDING" "TIME" "" "std" "Y" -0.875689216835443 "Body" "Acc"
"28" "STANDING" "TIME" "" "std" "Z" -0.905123824177215 "Body" "Acc"
"28" "STANDING" "TIME" "" "std" "X" -0.990059426582279 "Gravity" "Acc"
"28" "STANDING" "TIME" "" "std" "Y" -0.962801441898734 "Gravity" "Acc"
"28" "STANDING" "TIME" "" "std" "Z" -0.951782181518987 "Gravity" "Acc"
"28" "STANDING" "TIME" "Jerk" "std" "X" -0.968604559620253 "Body" "Acc"
"28" "STANDING" "TIME" "Jerk" "std" "Y" -0.933768175063291 "Body" "Acc"
"28" "STANDING" "TIME" "Jerk" "std" "Z" -0.969765362025316 "Body" "Acc"
"28" "STANDING" "TIME" "" "std" "X" -0.884032232405063 "Body" "Gyro"
"28" "STANDING" "TIME" "" "std" "Y" -0.940006320126582 "Body" "Gyro"
"28" "STANDING" "TIME" "" "std" "Z" -0.925491442911392 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "std" "X" -0.928343397721519 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "std" "Y" -0.972977006708861 "Body" "Gyro"
"28" "STANDING" "TIME" "Jerk" "std" "Z" -0.956497163670886 "Body" "Gyro"
"28" "STANDING" "TIME" "Mag" "std" NA -0.917658334177215 "Body" "Acc"
"28" "STANDING" "TIME" "Mag" "std" NA -0.917658334177215 "Gravity" "Acc"
"28" "STANDING" "TIME" "JerkMag" "std" NA -0.954068391518987 "Body" "Acc"
"28" "STANDING" "TIME" "Mag" "std" NA -0.876917545696203 "Body" "Gyro"
"28" "STANDING" "TIME" "JerkMag" "std" NA -0.956266480126582 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "std" "X" -0.98026749 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "std" "Y" -0.87446926556962 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "std" "Z" -0.897600800886076 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "std" "X" -0.971672796708861 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "std" "Y" -0.936991280253165 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Jerk" "std" "Z" -0.973572051898734 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "" "std" "X" -0.886706768227848 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "std" "Y" -0.936101609113924 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "" "std" "Z" -0.932039083037975 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "Mag" "std" NA -0.923857158227848 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.954963155316456 "Body" "Acc"
"28" "STANDING" "FREQUENCY" "Mag" "std" NA -0.878459662025316 "Body" "Gyro"
"28" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.955983424556962 "Body" "Gyro"
"28" "WALKING" "TIME" "" "mean" "X" 0.281228223888889 "Body" "Acc"
"28" "WALKING" "TIME" "" "mean" "Y" -0.0156759722981481 "Body" "Acc"
"28" "WALKING" "TIME" "" "mean" "Z" -0.103714705396296 "Body" "Acc"
"28" "WALKING" "TIME" "" "mean" "X" 0.942930275555556 "Gravity" "Acc"
"28" "WALKING" "TIME" "" "mean" "Y" -0.229316151481481 "Gravity" "Acc"
"28" "WALKING" "TIME" "" "mean" "Z" -0.125912861222222 "Gravity" "Acc"
"28" "WALKING" "TIME" "Jerk" "mean" "X" 0.0931122231851852 "Body" "Acc"
"28" "WALKING" "TIME" "Jerk" "mean" "Y" 0.0226486602722222 "Body" "Acc"
"28" "WALKING" "TIME" "Jerk" "mean" "Z" -0.00762915201666667 "Body" "Acc"
"28" "WALKING" "TIME" "" "mean" "X" -0.105896207861111 "Body" "Gyro"
"28" "WALKING" "TIME" "" "mean" "Y" -0.0172822168012963 "Body" "Gyro"
"28" "WALKING" "TIME" "" "mean" "Z" 0.116065910925926 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "mean" "X" -0.092974671262963 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "mean" "Y" -0.0515394449611111 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "mean" "Z" -0.0593552479814815 "Body" "Gyro"
"28" "WALKING" "TIME" "Mag" "mean" NA -0.1806660203 "Body" "Acc"
"28" "WALKING" "TIME" "Mag" "mean" NA -0.1806660203 "Gravity" "Acc"
"28" "WALKING" "TIME" "JerkMag" "mean" NA -0.299223359444444 "Body" "Acc"
"28" "WALKING" "TIME" "Mag" "mean" NA -0.310775945814815 "Body" "Gyro"
"28" "WALKING" "TIME" "JerkMag" "mean" NA -0.546248758518519 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "mean" "X" -0.280062182962963 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "mean" "Y" -0.127912276044444 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "mean" "Z" -0.356337638518519 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "mean" "X" -0.36260198037037 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "mean" "Y" -0.294548344814815 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "mean" "Z" -0.498754491111111 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "mean" "X" -0.374681071666667 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "mean" "Y" -0.50468173962963 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "mean" "Z" -0.255029045018519 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.352156841666667 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.360811456296296 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.514602424814815 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.595965103703704 "Body" "Gyro"
"28" "WALKING" "TIME" "" "std" "X" -0.293003522222222 "Body" "Acc"
"28" "WALKING" "TIME" "" "std" "Y" -0.117886186425926 "Body" "Acc"
"28" "WALKING" "TIME" "" "std" "Z" -0.300928395925926 "Body" "Acc"
"28" "WALKING" "TIME" "" "std" "X" -0.976693902592593 "Gravity" "Acc"
"28" "WALKING" "TIME" "" "std" "Y" -0.968780859814815 "Gravity" "Acc"
"28" "WALKING" "TIME" "" "std" "Z" -0.944225031851852 "Gravity" "Acc"
"28" "WALKING" "TIME" "Jerk" "std" "X" -0.335700184259259 "Body" "Acc"
"28" "WALKING" "TIME" "Jerk" "std" "Y" -0.220123120851852 "Body" "Acc"
"28" "WALKING" "TIME" "Jerk" "std" "Z" -0.537470471666667 "Body" "Acc"
"28" "WALKING" "TIME" "" "std" "X" -0.503798624074074 "Body" "Gyro"
"28" "WALKING" "TIME" "" "std" "Y" -0.497684006666667 "Body" "Gyro"
"28" "WALKING" "TIME" "" "std" "Z" -0.242601384618519 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "std" "X" -0.399417082777778 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "std" "Y" -0.639018554444444 "Body" "Gyro"
"28" "WALKING" "TIME" "Jerk" "std" "Z" -0.440927899259259 "Body" "Gyro"
"28" "WALKING" "TIME" "Mag" "std" NA -0.39269402 "Body" "Acc"
"28" "WALKING" "TIME" "Mag" "std" NA -0.39269402 "Gravity" "Acc"
"28" "WALKING" "TIME" "JerkMag" "std" NA -0.390449724259259 "Body" "Acc"
"28" "WALKING" "TIME" "Mag" "std" NA -0.460511661296296 "Body" "Gyro"
"28" "WALKING" "TIME" "JerkMag" "std" NA -0.579861194259259 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "std" "X" -0.298832423148148 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "std" "Y" -0.168789019540741 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "std" "Z" -0.326046195925926 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "std" "X" -0.367116416481481 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "std" "Y" -0.191757503603704 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Jerk" "std" "Z" -0.574579748518519 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "" "std" "X" -0.545480217777778 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "std" "Y" -0.497470739444444 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "" "std" "Z" -0.308243390425926 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "Mag" "std" NA -0.511573670555556 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.436273009814815 "Body" "Acc"
"28" "WALKING" "FREQUENCY" "Mag" "std" NA -0.516811574074074 "Body" "Gyro"
"28" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.589071730555556 "Body" "Gyro"
"28" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" 0.293642076521739 "Body" "Acc"
"28" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.0220230465913043 "Body" "Acc"
